,NumEmpleado,Horario,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado
4635,28921,18:00 - 19:00, , , , , , 
4636,28921,19:00 - 20:00, , , , , , 
4637,28921,20:00 - 21:00, , , , , , 
4638,28921,21:00 - 22:00, , , , , , 
4639,28921,22:00 - 23:00, , , , , , 
4640,28921,4,,,,,,
4641,28929,7:00 - 8:00, , , , , , 
4642,28929,8:00 - 9:00,X, , , ,X, 
4643,28929,9:00 - 10:00,X, , ,X,X, 
4644,28929,10:00 - 11:00, , , , , , 
4645,28929,11:00 - 12:00, , , , , , 
4646,28929,12:00 - 13:00, , , , , , 
4647,28929,13:00 - 14:00, , , , , , 
4648,28929,14:00 - 15:00, , , , , , 
4649,28929,15:00 - 16:00, , , , , , 
4650,28929,16:00 - 17:00, , , , , , 
4651,28929,17:00 - 18:00, , , , , , 
4652,28929,18:00 - 19:00, , , , , , 
4653,28929,19:00 - 20:00, , , , , , 
4654,28929,20:00 - 21:00, , , , , , 
4655,28929,21:00 - 22:00, , , , , , 
4656,28929,22:00 - 23:00, , , , , , 
4657,28929,5,,,,,,
4658,28931,7:00 - 8:00,X, , , ,X, 
4659,28931,8:00 - 9:00,X, , , ,X, 
4660,28931,9:00 - 10:00, , , , , , 
4661,28931,10:00 - 11:00, , , , , , 
4662,28931,11:00 - 12:00, , , , , , 
4663,28931,12:00 - 13:00, , , , , , 
4664,28931,13:00 - 14:00, , , , , , 
4665,28931,14:00 - 15:00, , , , , , 
4666,28931,15:00 - 16:00, , , , , , 
4667,28931,16:00 - 17:00, , , , , , 
4668,28931,17:00 - 18:00, , , , , , 
4669,28931,18:00 - 19:00, , , , , , 
4670,28931,19:00 - 20:00, , , , , , 
4671,28931,20:00 - 21:00, , , , , , 
4672,28931,21:00 - 22:00, , , , , , 
4673,28931,22:00 - 23:00, , , , , , 
4674,28931,4,,,,,,
4675,29029,7:00 - 8:00, ,X, ,X, , 
4676,29029,8:00 - 9:00, ,X, ,X, , 
4677,29029,9:00 - 10:00, , , , , , 
4678,29029,10:00 - 11:00, , , , , , 
4679,29029,11:00 - 12:00, , , , , , 
4680,29029,12:00 - 13:00, , , , , , 
4681,29029,13:00 - 14:00, , , , , , 
4682,29029,14:00 - 15:00, , , , , , 
4683,29029,15:00 - 16:00, , , , , , 
4684,29029,16:00 - 17:00, , , , , , 
4685,29029,17:00 - 18:00, , , , , , 
4686,29029,18:00 - 19:00, , , , ,X, 
4687,29029,19:00 - 20:00, , , , ,X, 
4688,29029,20:00 - 21:00, , , , , , 
4689,29029,21:00 - 22:00, , , ,X, , 
4690,29029,22:00 - 23:00, , , , , , 
4691,29029,7,,,,,,
4692,29117,7:00 - 8:00, , , , , , 
4693,29117,8:00 - 9:00, , , , , , 
4694,29117,9:00 - 10:00, , , , , , 
4695,29117,10:00 - 11:00, , , , , , 
4696,29117,11:00 - 12:00, , , , , , 
4697,29117,12:00 - 13:00, , , , , , 
4698,29117,13:00 - 14:00, , , , , , 
4699,29117,14:00 - 15:00, , , , , , 
4700,29117,15:00 - 16:00, , , , , , 
4701,29117,16:00 - 17:00, , , ,X,X, 
4702,29117,17:00 - 18:00,X, , , ,X, 
4703,29117,18:00 - 19:00,X, , ,X, , 
4704,29117,19:00 - 20:00, , , , , , 
4705,29117,20:00 - 21:00, , , , , , 
4706,29117,21:00 - 22:00, , , , , , 
4707,29117,22:00 - 23:00, , , , , , 
4708,29117,6,,,,,,
4709,29125,7:00 - 8:00, , , , , , 
4710,29125,8:00 - 9:00, , , , ,X, 
4711,29125,9:00 - 10:00, , , , ,X, 
4712,29125,10:00 - 11:00, , , , , , 
4713,29125,11:00 - 12:00,X, , , , , 
4714,29125,12:00 - 13:00,X, , , , , 
4715,29125,13:00 - 14:00, , , , , , 
4716,29125,14:00 - 15:00, , , , , , 
4717,29125,15:00 - 16:00, , , , , , 
4718,29125,16:00 - 17:00, , , , , , 
4719,29125,17:00 - 18:00, , , , , , 
4720,29125,18:00 - 19:00, , , , , , 
4721,29125,19:00 - 20:00, , , , , , 
4722,29125,20:00 - 21:00, , , , , , 
4723,29125,21:00 - 22:00, , , , , , 
4724,29125,22:00 - 23:00, , , , , , 
4725,29125,4,,,,,,
4726,29134,7:00 - 8:00, , , , , , 
4727,29134,8:00 - 9:00,X, , ,X, , 
4728,29134,9:00 - 10:00,X, , , ,X, 
4729,29134,10:00 - 11:00, , , , , , 
4730,29134,11:00 - 12:00, , , , , , 
4731,29134,12:00 - 13:00, , , , , , 
4732,29134,13:00 - 14:00, , , , , , 
4733,29134,14:00 - 15:00, , , , , , 
4734,29134,15:00 - 16:00, , , , , , 
4735,29134,16:00 - 17:00, , , , , , 
4736,29134,17:00 - 18:00, , , , , , 
4737,29134,18:00 - 19:00, , , , , , 
4738,29134,19:00 - 20:00, , , , , , 
4739,29134,20:00 - 21:00, , , , , , 
4740,29134,21:00 - 22:00, , , , , , 
4741,29134,22:00 - 23:00, , , , , , 
4742,29134,4,,,,,,
4743,29146,7:00 - 8:00, , , , , , 
4744,29146,8:00 - 9:00,X, , , , , 
4745,29146,9:00 - 10:00, , ,X, , , 
4746,29146,10:00 - 11:00,X,X,X, , , 
4747,29146,11:00 - 12:00, ,X, , , , 
4748,29146,12:00 - 13:00, , , , , , 
4749,29146,13:00 - 14:00, , , , , , 
4750,29146,14:00 - 15:00, , , , , , 
4751,29146,15:00 - 16:00, , , , , , 
4752,29146,16:00 - 17:00, , , , , , 
4753,29146,17:00 - 18:00, , , , , , 
4754,29146,18:00 - 19:00, , , , , , 
4755,29146,19:00 - 20:00, , , , , , 
4756,29146,20:00 - 21:00, , , , , , 
4757,29146,21:00 - 22:00, , , , , , 
4758,29146,22:00 - 23:00, , , , , , 
4759,29146,6,,,,,,
4760,29175,7:00 - 8:00,X, , , , , 
4761,29175,8:00 - 9:00,X, , , ,X, 
4762,29175,9:00 - 10:00, , , , , , 
4763,29175,10:00 - 11:00, , , , , , 
4764,29175,11:00 - 12:00, , , , , , 
4765,29175,12:00 - 13:00, , , , , , 
4766,29175,13:00 - 14:00, , , , , , 
4767,29175,14:00 - 15:00, , , , , , 
4768,29175,15:00 - 16:00, , , , , , 
4769,29175,16:00 - 17:00, , , , , , 
4770,29175,17:00 - 18:00, , , , , , 
4771,29175,18:00 - 19:00, , , , , , 
4772,29175,19:00 - 20:00, , , , , , 
4773,29175,20:00 - 21:00, , , , , , 
4774,29175,21:00 - 22:00, , , , , , 
4775,29175,22:00 - 23:00, , , , , , 
4776,29175,3,,,,,,
4777,29188,7:00 - 8:00, , , , , , 
4778,29188,8:00 - 9:00, , , , , , 
4779,29188,9:00 - 10:00, , , ,X, , 
4780,29188,10:00 - 11:00, , , ,X, , 
4781,29188,11:00 - 12:00, ,X, , , , 
4782,29188,12:00 - 13:00, ,X, , , , 
4783,29188,13:00 - 14:00, , , , , , 
4784,29188,14:00 - 15:00, , , , , , 
4785,29188,15:00 - 16:00, , , , , , 
4786,29188,16:00 - 17:00, ,X,X, , , 
4787,29188,17:00 - 18:00, ,X,X, , , 
4788,29188,18:00 - 19:00,X,X, , , , 
4789,29188,19:00 - 20:00,X,X, , , , 
4790,29188,20:00 - 21:00,X,X, , , , 
4791,29188,21:00 - 22:00, , , , , , 
4792,29188,22:00 - 23:00, , , , , , 
4793,29188,14,,,,,,
4794,29223,7:00 - 8:00, , , , , , 
4795,29223,8:00 - 9:00, , , , , , 
4796,29223,9:00 - 10:00, , , , , , 
4797,29223,10:00 - 11:00, , , , , , 
4798,29223,11:00 - 12:00, , , , , , 
4799,29223,12:00 - 13:00, , , , , , 
4800,29223,13:00 - 14:00, , , , , , 
4801,29223,14:00 - 15:00, , , , , , 
4802,29223,15:00 - 16:00, , , , , , 
4803,29223,16:00 - 17:00, , , , , , 
4804,29223,17:00 - 18:00, , , , , , 
4805,29223,18:00 - 19:00, , , , ,X, 
4806,29223,19:00 - 20:00, , , , ,X, 
4807,29223,20:00 - 21:00, ,X, , , , 
4808,29223,21:00 - 22:00, ,X, , , , 
4809,29223,22:00 - 23:00, , , , , , 
4810,29223,4,,,,,,
4811,29229,7:00 - 8:00, , , , , , 
4812,29229,8:00 - 9:00, , , , ,X, 
4813,29229,9:00 - 10:00, , , ,X,X, 
4814,29229,10:00 - 11:00, , , ,X,X, 
4815,29229,11:00 - 12:00, , , ,X, , 
4816,29229,12:00 - 13:00, , , , , , 
4817,29229,13:00 - 14:00, , , , , , 
4818,29229,14:00 - 15:00, , , , , , 
4819,29229,15:00 - 16:00, , , , , , 
4820,29229,16:00 - 17:00, , , , , , 
4821,29229,17:00 - 18:00, , , , , , 
4822,29229,18:00 - 19:00, , , , , , 
4823,29229,19:00 - 20:00, , , , , , 
4824,29229,20:00 - 21:00, , , , , , 
4825,29229,21:00 - 22:00, , , , , , 
4826,29229,22:00 - 23:00, , , , , , 
4827,29229,6,,,,,,
4828,29230,7:00 - 8:00,X, , , ,X, 
4829,29230,8:00 - 9:00,X, , , ,X, 
4830,29230,9:00 - 10:00, , , , , , 
4831,29230,10:00 - 11:00, , , , , , 
4832,29230,11:00 - 12:00, , , , , , 
4833,29230,12:00 - 13:00, , , , , , 
4834,29230,13:00 - 14:00, , , , , , 
4835,29230,14:00 - 15:00, , , , , , 
4836,29230,15:00 - 16:00, , , , , , 
4837,29230,16:00 - 17:00, , , , , , 
4838,29230,17:00 - 18:00, , , , , , 
4839,29230,18:00 - 19:00, , , , , , 
4840,29230,19:00 - 20:00, , , , , , 
4841,29230,20:00 - 21:00, , , , , , 
4842,29230,21:00 - 22:00, , , , , , 
4843,29230,22:00 - 23:00, , , , , , 
4844,29230,4,,,,,,
4845,29384,7:00 - 8:00, , , , , , 
4846,29384,8:00 - 9:00, , , , , , 
4847,29384,9:00 - 10:00, , ,X,X, , 
4848,29384,10:00 - 11:00, , ,X, , , 
4849,29384,11:00 - 12:00,X,X, , , , 
4850,29384,12:00 - 13:00,X,X, , , , 
4851,29384,13:00 - 14:00, , , , , , 
4852,29384,14:00 - 15:00, , , , , , 
4853,29384,15:00 - 16:00, , , , , , 
4854,29384,16:00 - 17:00, , , , , , 
4855,29384,17:00 - 18:00, , , , , , 
4856,29384,18:00 - 19:00, , , , , , 
4857,29384,19:00 - 20:00, , , , , , 
4858,29384,20:00 - 21:00, , , , , , 
4859,29384,21:00 - 22:00, , , , , , 
4860,29384,22:00 - 23:00, , , , , , 
4861,29384,7,,,,,,
4862,29386,7:00 - 8:00, , , , , , 
4863,29386,8:00 - 9:00, , , , , , 
4864,29386,9:00 - 10:00, , , , , , 
4865,29386,10:00 - 11:00, , , , , , 
4866,29386,11:00 - 12:00, , , , , , 
4867,29386,12:00 - 13:00, , , , , , 
4868,29386,13:00 - 14:00, , , , , , 
4869,29386,14:00 - 15:00, , , , , , 
4870,29386,15:00 - 16:00, , , , , , 
4871,29386,16:00 - 17:00, , , , , , 
4872,29386,17:00 - 18:00, ,X, , , , 
4873,29386,18:00 - 19:00, ,X, , , , 
4874,29386,19:00 - 20:00, , , , , , 
4875,29386,20:00 - 21:00, , , , ,X, 
4876,29386,21:00 - 22:00, , , , ,X, 
4877,29386,22:00 - 23:00, , , , , , 
4878,29386,4,,,,,,
4879,29441,7:00 - 8:00, , , , , , 
4880,29441,8:00 - 9:00, , , , , , 
4881,29441,9:00 - 10:00, , , , , , 
4882,29441,10:00 - 11:00, , , , , , 
4883,29441,11:00 - 12:00, , , , , , 
4884,29441,12:00 - 13:00, , , , , , 
4885,29441,13:00 - 14:00, , , , , , 
4886,29441,14:00 - 15:00, , , , , , 
4887,29441,15:00 - 16:00, , , , , , 
4888,29441,16:00 - 17:00,X, , , , , 
4889,29441,17:00 - 18:00,X, , , , , 
4890,29441,18:00 - 19:00, , , , , , 
4891,29441,19:00 - 20:00, , , , , , 
4892,29441,20:00 - 21:00, ,X, , , , 
4893,29441,21:00 - 22:00, ,X, , , , 
4894,29441,22:00 - 23:00, , , , , , 
4895,29441,4,,,,,,
4896,29443,7:00 - 8:00, , , , , , 
4897,29443,8:00 - 9:00, , , , , , 
4898,29443,9:00 - 10:00, , , , , , 
4899,29443,10:00 - 11:00, , , , , , 
4900,29443,11:00 - 12:00, , , , , , 
4901,29443,12:00 - 13:00, , , , , , 
4902,29443,13:00 - 14:00, , , , , , 
4903,29443,14:00 - 15:00, , , , , , 
4904,29443,15:00 - 16:00, , , , , , 
4905,29443,16:00 - 17:00, , , , , , 
4906,29443,17:00 - 18:00,X,X,X, , , 
4907,29443,18:00 - 19:00, ,X,X, , , 
4908,29443,19:00 - 20:00, , , , , , 
4909,29443,20:00 - 21:00, , , , , , 
4910,29443,21:00 - 22:00, , , , , , 
4911,29443,22:00 - 23:00, , , , , , 
4912,29443,5,,,,,,
4913,29447,7:00 - 8:00, , , , , , 
4914,29447,8:00 - 9:00, , , , , , 
4915,29447,9:00 - 10:00, , , , , , 
4916,29447,10:00 - 11:00, , , , , , 
4917,29447,11:00 - 12:00, , , , , , 
4918,29447,12:00 - 13:00, , , , , , 
4919,29447,13:00 - 14:00, , , , , , 
4920,29447,14:00 - 15:00, , , , , , 
4921,29447,15:00 - 16:00, , , , , , 
4922,29447,16:00 - 17:00, , , , , , 
4923,29447,17:00 - 18:00, , , , , , 
4924,29447,18:00 - 19:00, , , , , , 
4925,29447,19:00 - 20:00,X, , , , , 
4926,29447,20:00 - 21:00,X, , ,X, , 
4927,29447,21:00 - 22:00, , , ,X, , 
4928,29447,22:00 - 23:00, , , , , , 
4929,29447,4,,,,,,
4930,29448,7:00 - 8:00,X, ,X,X, , 
4931,29448,8:00 - 9:00,X,X,X,X, , 
4932,29448,9:00 - 10:00, ,X, , , , 
4933,29448,10:00 - 11:00, , , , , , 
4934,29448,11:00 - 12:00, , , , , , 
4935,29448,12:00 - 13:00, , , , , , 
4936,29448,13:00 - 14:00, , , , , , 
4937,29448,14:00 - 15:00, , , , , , 
4938,29448,15:00 - 16:00, , , , , , 
4939,29448,16:00 - 17:00, , , , , , 
4940,29448,17:00 - 18:00, , , , , , 
4941,29448,18:00 - 19:00, , , , , , 
4942,29448,19:00 - 20:00, , , , , , 
4943,29448,20:00 - 21:00, , , , , , 
4944,29448,21:00 - 22:00, , , , , , 
4945,29448,22:00 - 23:00, , , , , , 
4946,29448,8,,,,,,
4947,29451,7:00 - 8:00, , , , , , 
4948,29451,8:00 - 9:00, , , , , , 
4949,29451,9:00 - 10:00, , , , , , 
4950,29451,10:00 - 11:00, , , , , , 
4951,29451,11:00 - 12:00, , , , , , 
4952,29451,12:00 - 13:00, , , , , , 
4953,29451,13:00 - 14:00, , , , , , 
4954,29451,14:00 - 15:00, , , , , , 
4955,29451,15:00 - 16:00, , , , , , 
4956,29451,16:00 - 17:00, , , ,X, , 
4957,29451,17:00 - 18:00,X, ,X,X, , 
4958,29451,18:00 - 19:00,X,X,X, , , 
4959,29451,19:00 - 20:00,X,X,X, , , 
4960,29451,20:00 - 21:00, , , , , , 
4961,29451,21:00 - 22:00, , , , , , 
4962,29451,22:00 - 23:00, , , , , , 
4963,29451,10,,,,,,
4964,29452,7:00 - 8:00, , , , , , 
4965,29452,8:00 - 9:00, , , , , , 
4966,29452,9:00 - 10:00, , , ,X,X, 
4967,29452,10:00 - 11:00, , , ,X,X, 
4968,29452,11:00 - 12:00, , , , , , 
4969,29452,12:00 - 13:00, , , , , , 
4970,29452,13:00 - 14:00, , , , , , 
4971,29452,14:00 - 15:00, , , , , , 
4972,29452,15:00 - 16:00, , , , , , 
4973,29452,16:00 - 17:00, , , , , , 
4974,29452,17:00 - 18:00, , , , , , 
4975,29452,18:00 - 19:00, , , , , , 
4976,29452,19:00 - 20:00, , , , , , 
4977,29452,20:00 - 21:00, , , , , , 
4978,29452,21:00 - 22:00, , , , , , 
4979,29452,22:00 - 23:00, , , , , , 
4980,29452,4,,,,,,
4981,29453,7:00 - 8:00, , , , , , 
4982,29453,8:00 - 9:00, , , , , , 
4983,29453,9:00 - 10:00, , , , , , 
4984,29453,10:00 - 11:00, , , , , , 
4985,29453,11:00 - 12:00, , , , , , 
4986,29453,12:00 - 13:00, , , , , , 
4987,29453,13:00 - 14:00, , , , , , 
4988,29453,14:00 - 15:00, , , , , , 
4989,29453,15:00 - 16:00, , , , , , 
4990,29453,16:00 - 17:00, , , , , , 
4991,29453,17:00 - 18:00, , , , , , 
4992,29453,18:00 - 19:00, , , , , , 
4993,29453,19:00 - 20:00, , , , , , 
4994,29453,20:00 - 21:00,X, ,X, , , 
4995,29453,21:00 - 22:00,X, ,X, , , 
4996,29453,22:00 - 23:00, , , , , , 
4997,29453,4,,,,,,
4998,29494,7:00 - 8:00, , , , , , 
4999,29494,8:00 - 9:00, , , , , , 
5000,29494,9:00 - 10:00, , , , , , 
5001,29494,10:00 - 11:00, , , , , , 
5002,29494,11:00 - 12:00, , , , , , 
5003,29494,12:00 - 13:00, , , , , , 
5004,29494,13:00 - 14:00, , , , , , 
5005,29494,14:00 - 15:00, , , , , , 
5006,29494,15:00 - 16:00, , , , , , 
5007,29494,16:00 - 17:00, , , , , , 
5008,29494,17:00 - 18:00, , , , , , 
5009,29494,18:00 - 19:00, , ,X, ,X, 
5010,29494,19:00 - 20:00, , ,X, ,X, 
5011,29494,20:00 - 21:00, , , , , , 
5012,29494,21:00 - 22:00,X, , , , , 
5013,29494,22:00 - 23:00, , , , , , 
5014,29494,5,,,,,,
5015,29498,7:00 - 8:00, , , , , , 
5016,29498,8:00 - 9:00, , , , , , 
5017,29498,9:00 - 10:00,X, , ,X, , 
5018,29498,10:00 - 11:00,X, , ,X, , 
5019,29498,11:00 - 12:00, , , , , , 
5020,29498,12:00 - 13:00, , , , , , 
5021,29498,13:00 - 14:00, , , , , , 
5022,29498,14:00 - 15:00, , , , , , 
5023,29498,15:00 - 16:00, , , , , , 
5024,29498,16:00 - 17:00, , , , , , 
5025,29498,17:00 - 18:00, , , , , , 
5026,29498,18:00 - 19:00, , , , , , 
5027,29498,19:00 - 20:00, ,X,X,X, , 
5028,29498,20:00 - 21:00, ,X,X, , , 
5029,29498,21:00 - 22:00, ,X,X, , , 
5030,29498,22:00 - 23:00, , , , , , 
5031,29498,11,,,,,,
5032,29500,7:00 - 8:00, , , , , , 
5033,29500,8:00 - 9:00, , ,X,X, , 
5034,29500,9:00 - 10:00, ,X,X,X, , 
5035,29500,10:00 - 11:00, ,X,X, , , 
5036,29500,11:00 - 12:00, ,X, , , , 
5037,29500,12:00 - 13:00, ,X, , , , 
5038,29500,13:00 - 14:00, , , , , , 
5039,29500,14:00 - 15:00, , , , , , 
5040,29500,15:00 - 16:00, , , , , , 
5041,29500,16:00 - 17:00, , , , , , 
5042,29500,17:00 - 18:00, , , , , , 
5043,29500,18:00 - 19:00, , , , , , 
5044,29500,19:00 - 20:00, , , , , , 
5045,29500,20:00 - 21:00, , , , , , 
5046,29500,21:00 - 22:00, , , , , , 
5047,29500,22:00 - 23:00, , , , , , 
5048,29500,9,,,,,,
5049,29513,7:00 - 8:00, , , , , , 
5050,29513,8:00 - 9:00, , , , , , 
5051,29513,9:00 - 10:00, , , , , , 
5052,29513,10:00 - 11:00, , , , , , 
5053,29513,11:00 - 12:00, , , , , , 
5054,29513,12:00 - 13:00, , , , , , 
5055,29513,13:00 - 14:00, , , , , , 
5056,29513,14:00 - 15:00, , , , , , 
5057,29513,15:00 - 16:00, , , , , , 
5058,29513,16:00 - 17:00, , , , , , 
5059,29513,17:00 - 18:00, , , , , , 
5060,29513,18:00 - 19:00, ,X,X, , , 
5061,29513,19:00 - 20:00, ,X,X, , , 
5062,29513,20:00 - 21:00, , , , , , 
5063,29513,21:00 - 22:00, , , , , , 
5064,29513,22:00 - 23:00, , , , , , 
5065,29513,4,,,,,,
5066,29520,7:00 - 8:00, , , , , , 
5067,29520,8:00 - 9:00, , , , , , 
5068,29520,9:00 - 10:00, , , , , , 
5069,29520,10:00 - 11:00, , ,X, , , 
5070,29520,11:00 - 12:00, , ,X, ,X, 
5071,29520,12:00 - 13:00, , , , ,X, 
5072,29520,13:00 - 14:00, , , , , , 
5073,29520,14:00 - 15:00, , , , , , 
5074,29520,15:00 - 16:00, , , , , , 
5075,29520,16:00 - 17:00, , , , , , 
5076,29520,17:00 - 18:00, ,X, , , , 
5077,29520,18:00 - 19:00, ,X,X, , , 
5078,29520,19:00 - 20:00, , ,X, , , 
5079,29520,20:00 - 21:00, , , , , , 
5080,29520,21:00 - 22:00, , , , , , 
5081,29520,22:00 - 23:00, , , , , , 
5082,29520,8,,,,,,
5083,29544,7:00 - 8:00, , , , , , 
5084,29544,8:00 - 9:00, , , , , , 
5085,29544,9:00 - 10:00, , , , ,X, 
5086,29544,10:00 - 11:00, ,X, , ,X, 
5087,29544,11:00 - 12:00, ,X, , , , 
5088,29544,12:00 - 13:00, , , , , , 
5089,29544,13:00 - 14:00, , , , , , 
5090,29544,14:00 - 15:00, , , , , , 
5091,29544,15:00 - 16:00, , , , , , 
5092,29544,16:00 - 17:00, , , , , , 
5093,29544,17:00 - 18:00, , , , , , 
5094,29544,18:00 - 19:00, , , , , , 
5095,29544,19:00 - 20:00, , , , , , 
5096,29544,20:00 - 21:00, , , , , , 
5097,29544,21:00 - 22:00, , , , , , 
5098,29544,22:00 - 23:00, , , , , , 
5099,29544,4,,,,,,
5100,29590,7:00 - 8:00, , , , , , 
5101,29590,8:00 - 9:00, , , , , , 
5102,29590,9:00 - 10:00, , , , , , 
5103,29590,10:00 - 11:00, , , , , , 
5104,29590,11:00 - 12:00, , , , , , 
5105,29590,12:00 - 13:00, , , , , , 
5106,29590,13:00 - 14:00, , , , , , 
5107,29590,14:00 - 15:00, , , , , , 
5108,29590,15:00 - 16:00, , , , , , 
5109,29590,16:00 - 17:00, , , , , , 
5110,29590,17:00 - 18:00, , ,X, , , 
5111,29590,18:00 - 19:00, , , , , , 
5112,29590,19:00 - 20:00, , , , , , 
5113,29590,20:00 - 21:00,X, , , , , 
5114,29590,21:00 - 22:00,X, , , , , 
5115,29590,22:00 - 23:00, , , , , , 
5116,29590,3,,,,,,
5117,29632,7:00 - 8:00, ,X, , ,X, 
5118,29632,8:00 - 9:00, ,X, , ,X, 
5119,29632,9:00 - 10:00, , , , , , 
5120,29632,10:00 - 11:00, , , , , , 
5121,29632,11:00 - 12:00, , , , , , 
5122,29632,12:00 - 13:00, , , , , , 
5123,29632,13:00 - 14:00, , , , , , 
5124,29632,14:00 - 15:00, , , , , , 
5125,29632,15:00 - 16:00, , , , , , 
5126,29632,16:00 - 17:00, , , , , , 
5127,29632,17:00 - 18:00, , , , , , 
5128,29632,18:00 - 19:00, , , , , , 
5129,29632,19:00 - 20:00, , , , , , 
5130,29632,20:00 - 21:00, , , , , , 
5131,29632,21:00 - 22:00, , , , , , 
5132,29632,22:00 - 23:00, , , , , , 
5133,29632,4,,,,,,
5134,29678,7:00 - 8:00, , ,X, , , 
5135,29678,8:00 - 9:00, , ,X, , , 
5136,29678,9:00 - 10:00, , , , ,X, 
5137,29678,10:00 - 11:00, , , , ,X, 
5138,29678,11:00 - 12:00, , , , , , 
5139,29678,12:00 - 13:00, , , , , , 
5140,29678,13:00 - 14:00, , , , , , 
5141,29678,14:00 - 15:00, , , , , , 
5142,29678,15:00 - 16:00, , , , , , 
5143,29678,16:00 - 17:00,X, , , ,X, 
5144,29678,17:00 - 18:00,X, , , ,X, 
5145,29678,18:00 - 19:00, , , , , , 
5146,29678,19:00 - 20:00, , , , , , 
5147,29678,20:00 - 21:00, , , , , , 
5148,29678,21:00 - 22:00, , , , , , 
5149,29678,22:00 - 23:00, , , , , , 
5150,29678,8,,,,,,
5151,29682,7:00 - 8:00, , , , , , 
5152,29682,8:00 - 9:00, , , , , , 
5153,29682,9:00 - 10:00,X, , , ,X, 
5154,29682,10:00 - 11:00,X, , , ,X, 
5155,29682,11:00 - 12:00,X,X,X,X, , 
5156,29682,12:00 - 13:00,X,X,X,X,X, 
5157,29682,13:00 - 14:00,X,X, , , , 
5158,29682,14:00 - 15:00, , , , , , 
5159,29682,15:00 - 16:00, , , , , , 
5160,29682,16:00 - 17:00, , , , , , 
5161,29682,17:00 - 18:00, , , , , , 
5162,29682,18:00 - 19:00, , , , , , 
5163,29682,19:00 - 20:00, , , , , , 
5164,29682,20:00 - 21:00, , , , , , 
5165,29682,21:00 - 22:00, , , , , , 
5166,29682,22:00 - 23:00, , , , , , 
5167,29682,15,,,,,,
5168,29705,7:00 - 8:00, , , , , , 
5169,29705,8:00 - 9:00, , , , , , 
5170,29705,9:00 - 10:00, , , , , , 
5171,29705,10:00 - 11:00, , , , , , 
5172,29705,11:00 - 12:00, , , , , , 
5173,29705,12:00 - 13:00, , , , , , 
5174,29705,13:00 - 14:00, , , , , , 
5175,29705,14:00 - 15:00, , , , , , 
5176,29705,15:00 - 16:00, , , , , , 
5177,29705,16:00 - 17:00, , , , , , 
5178,29705,17:00 - 18:00, , , , , , 
5179,29705,18:00 - 19:00, , ,X, , , 
5180,29705,19:00 - 20:00, , ,X, , , 
5181,29705,20:00 - 21:00,X, , ,X,X, 
5182,29705,21:00 - 22:00,X, , ,X,X, 
5183,29705,22:00 - 23:00, , , , , , 
5184,29705,8,,,,,,
5185,29707,7:00 - 8:00, , , , , , 
5186,29707,8:00 - 9:00, , , , , , 
5187,29707,9:00 - 10:00, , , , , , 
5188,29707,10:00 - 11:00, , , , , , 
5189,29707,11:00 - 12:00, , , , , , 
5190,29707,12:00 - 13:00, , , , , , 
5191,29707,13:00 - 14:00, , , , , , 
5192,29707,14:00 - 15:00, , , , , , 
5193,29707,15:00 - 16:00, , , , , , 
5194,29707,16:00 - 17:00, , , , , , 
5195,29707,17:00 - 18:00, , , , , , 
5196,29707,18:00 - 19:00, ,X,X, , , 
5197,29707,19:00 - 20:00, ,X,X, , , 
5198,29707,20:00 - 21:00, , , , , , 
5199,29707,21:00 - 22:00, , , , , , 
5200,29707,22:00 - 23:00, , , , , , 
5201,29707,4,,,,,,
5202,29720,7:00 - 8:00,X,X, , ,X, 
5203,29720,8:00 - 9:00,X,X, , ,X, 
5204,29720,9:00 - 10:00, , , , , , 
5205,29720,10:00 - 11:00, , , , , , 
5206,29720,11:00 - 12:00, , , , , , 
5207,29720,12:00 - 13:00, , , , , , 
5208,29720,13:00 - 14:00, , , , , , 
5209,29720,14:00 - 15:00, , , , , , 
5210,29720,15:00 - 16:00, , , , , , 
5211,29720,16:00 - 17:00, , , , , , 
5212,29720,17:00 - 18:00, , , , , , 
5213,29720,18:00 - 19:00, , , , , , 
5214,29720,19:00 - 20:00, , , , , , 
5215,29720,20:00 - 21:00, , , , , , 
5216,29720,21:00 - 22:00, , , , , , 
5217,29720,22:00 - 23:00, , , , , , 
5218,29720,6,,,,,,
5219,29722,7:00 - 8:00, , , , ,X, 
5220,29722,8:00 - 9:00, , ,X, ,X, 
5221,29722,9:00 - 10:00, , ,X, , , 
5222,29722,10:00 - 11:00, , , , , , 
5223,29722,11:00 - 12:00, , , , , , 
5224,29722,12:00 - 13:00, , , , , , 
5225,29722,13:00 - 14:00, , , , , , 
5226,29722,14:00 - 15:00, , , , , , 
5227,29722,15:00 - 16:00, , , , , , 
5228,29722,16:00 - 17:00, , , , , , 
5229,29722,17:00 - 18:00, , , , , , 
5230,29722,18:00 - 19:00, , , , , , 
5231,29722,19:00 - 20:00, , , , , , 
5232,29722,20:00 - 21:00, , , , , , 
5233,29722,21:00 - 22:00, , , , , , 
5234,29722,22:00 - 23:00, , , , , , 
5235,29722,4,,,,,,
5236,29732,7:00 - 8:00, , , , , , 
5237,29732,8:00 - 9:00, , , , , , 
5238,29732,9:00 - 10:00, , , , , , 
5239,29732,10:00 - 11:00, , , , , , 
5240,29732,11:00 - 12:00, , , , ,X, 
